Project;File_Path;SATD_Comment;Commit_Removal;Change_Type
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/BPOfferService.java;// TODO(HA) is this right?;6016e95feec93f0e17a8a1370c0ede735ca13f55;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/BPOfferService.java;// TODO: should || all the bp actors probably?;6016e95feec93f0e17a8a1370c0ede735ca13f55;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/qjournal/server/Journal.java;// TODO: we only need to do this once, not on writer switchover.;60c20e559b8036410e2d9081b9c60d1e04e56253;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/qjournal/server/Journal.java;// TODO: this is slow to validate when in non-recovery cases // we already know the length here!;60c20e559b8036410e2d9081b9c60d1e04e56253;Method Changed
Hadoop;hadoop-mapreduce/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/security/ContainerTokenIdentifier.java;// TODO: more resources.;6165875dc6bf67d72fc3ce1d96dfc80ba312d4a1;Method Changed
Hadoop;hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/TestContainerManager.java;// Now ascertain that the resources are localised correctly. // TODO: Don't we need clusterStamp in localDir?;6165875dc6bf67d72fc3ce1d96dfc80ba312d4a1;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/MRAppMaster.java;//TODO: this is required because rpc server does not shut down // in spite of calling server.stop(). //Bring the process down by force. //Not needed after HADOOP-7140;6288dfa873364d1bb735bdb811002f0080e9a1be;Method Changed
Hadoop;hdfs/src/java/org/apache/hadoop/hdfs/server/namenode/ClusterJspHelper.java;// Do not display this data node. Remove this entry from status map.;6420249d47d2828382dc5f9135d9c9c0dcfa965b;Class Removal
Hadoop;hdfs/src/java/org/apache/hadoop/hdfs/server/namenode/FSImageFormat.java;/* * TODO we need to change format of the image file * it should not contain version and namespace fields */;64641c28b5ea8538033060452b0c45b7f2eeb60c;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/snapshot/TestSnapshotReplication.java;// TODO: check replication after deleting snapshot(s) // Delete file1;65752c09ab4c070fbb7013c785d0db1dccd55d8f;Method Unchanged
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestFSImageWithSnapshot.java;// TODO: fix case hdfs.rename(sub1file1, sub1file2),;65752c09ab4c070fbb7013c785d0db1dccd55d8f;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/diff/Diff.java;//TODO: fix a bug that previous != oldElement.Set it to oldElement for now;65752c09ab4c070fbb7013c785d0db1dccd55d8f;Method Unchanged
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSNamesystem.java;//TODO: need to update metrics in corresponding SnapshotManager method;65752c09ab4c070fbb7013c785d0db1dccd55d8f;Method Unchanged
Hadoop;src/java/org/apache/hadoop/fs/shell/PathData.java;// this is very ugly, but needed to avoid breaking hdfs tests... // if a path has no authority, then the FileStatus from globStatus // will add the "-fs" authority into the path, so we need to sub // it back out to satisfy the tests;659ea4c540e440004d9f1a7dedefa91c0bec8b04;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/qjournal/client/QuorumJournalManager.java;// TODO: check that md5s match up between any "tied" logs;663e7484c04c197eed53f10a7808140f1c955277;Method Unchanged
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/qjournal/server/Journal.java;// TODO: should other requests check the _exact_ epoch instead of // the <= check? <= should probably only be necessary for the // first calls;663e7484c04c197eed53f10a7808140f1c955277;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/qjournal/server/Journal.java;// TODO: some check on serial number that they only increase from a given // client;663e7484c04c197eed53f10a7808140f1c955277;Method Changed
Hadoop;hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/application/ApplicationImpl.java;// TODO: Also make logService write the acls to the aggregated file.;670fa24b48acb407c22fbfdde87ae3123dcbf449;Method Changed
Hadoop;src/test/core/org/apache/hadoop/conf/TestConfigurationDeprecation.java;// Used the deprecated key rather than the new, therefore should trigger;67c006c322c3925b42322f6ced841a54084f582a;Method Removal
Hadoop;hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/RMAppManager.java;// TODO: This needs to move to per-AppAttempt;6a2f2551fd13f6d3c932cc9b592e2a23b616a7f5;Method Changed
Hadoop;hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/localizer/ResourceLocalizationService.java;// TODO queue deletions here, rather than NM init?;6a482a88b8f56a4c5590e71ce6713d7f63830e92;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/TestDatanodeBlockScanner.java;// Trigger each of the DNs to scan this block immediately. // The block pool scanner doesn't run frequently enough on its own // to notice these, and due to HDFS-1371, the client won't report // bad blocks to the NN when all replicas are bad.;6e62a1a6728b1f782f64065424f92b292c3f163a;Class Removal
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/snapshot/TestSnapshot.java;/** * Creating snapshots for a directory that is not snapshottable must fail. * * TODO: Listing/Deleting snapshots for a directory that is not snapshottable * should also fail. */;719c313be12be3afd83b97a5a13dd0585c7f5819;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/rm/RMContainerAllocator.java;//host comes from data splitLocations which are hostnames. Containers // use IP addresses. //TODO Temporary fix for locality. Use resolvers from h-common. // Cache to make this more efficient ?;74748ec62570f92d57dbad3ba4cca47402990db5;Method Changed
Hadoop;common/src/java/org/apache/hadoop/io/compress/snappy/SnappyCompressor.java;// Only need todo this once;75de23c0d383aa829ae25f19fbfc4fab51959ec4;Class Removal
Hadoop;src/java/org/apache/hadoop/fs/FsShell.java;/* Keep the structure similar to ChecksumFileSystem.copyToLocal(). * Ideal these two should just invoke FileUtil.copy() and not repeat * recursion here. Of course, copy() should support two more options : * copyCrc and useTmpFile (may be useTmpFile need not be an option). */;77b4fd6572d6f928ea5bd86c8b00caeba7bb3b99;Method Removal
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-common/src/main/java/org/apache/hadoop/mapreduce/v2/jobhistory/JobHistoryUtils.java;// TODO This will change when the history server // understands apps. // TOOD Use JobId toString once UI stops using _id_id;7a082ec2bd29d04abe0dc86349d163d6e03250eb;Method Changed
Hadoop;hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryFileManager.java;// TODO make this thread safe without the synchronize;7d04a96027ad75877b41b7cd8f67455dd13159d7;Method Removal
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FileWithStripedBlocksFeature.java;// because we have class identity checking above, and for this class // isValid() is always true.;7e091de1366f4b57b5433bc19d738199dc05313d;Class Removal
Hadoop;src/test/org/apache/hadoop/fs/TestTruncatedInputBug.java;// Now set mark() to trigger the bug // NOTE: in the fixed code, mark() does nothing (not supported) and // hence won't trigger this bug.;7e7fd2ce5b754c6398f8a326e5172d1e1b57c8e6;Class Removal
Hadoop;hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-tests/src/test/java/org/apache/hadoop/yarn/server/TestContainerTokenSecretManager.java;// TODO: Use a resource to work around bugs. Today NM doesn't create local // app-dirs if there are no file to download!!;7f4dc277572df6ba25fa961073b99a5bdb086c00;Class Removal
Hadoop;hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-tests/src/test/java/org/apache/hadoop/yarn/server/TestContainerTokenSecretManager.java;// TODO: FIX. Be in Sync with // ResourceManager.java;7f4dc277572df6ba25fa961073b99a5bdb086c00;Class Removal
Hadoop;hdfs/src/java/org/apache/hadoop/hdfs/server/protocol/DatanodeRegistration.java;//TODO: move it to DatanodeID once HADOOP-2797 has been committed;80447bd35a79ca58a03354d0552fbefd4edd7565;Method Removal
Hadoop;hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/util/CgroupsLCEResourcesHandler.java;/* * TODO: After YARN-2 is committed, we should call containerResource.getCpus() * (or equivalent) to multiply the weight by the number of requested cpus. */;80eb92aff02cc9f899a6897e9cbc2bc69bd56136;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/BlockReaderFactory.java;// The legacy BlockReader doesn't require that the Peers it uses // have associated ReadableByteChannels. This makes it easier to use // with some older Socket classes like, say, SocksSocketImpl. // // TODO: create a wrapper class that makes channel-less sockets look like // they have a channel, so that we can finally remove the legacy // RemoteBlockReader. See HDFS-2534.;837e17b2eac1471d93e2eff395272063b265fee7;Method Changed
Hadoop;hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmnode/RMNodeImpl.java;// HeartBeat processing from our end is done, as node pulls the following // lists before sending status-updates. Clear data-structures // TODO: These lists could go to the NM multiple times, or never.;83d80658673b286efc534d96463e4c93fb818858;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/launcher/ContainerLauncherImpl.java;// TODO: Any synchro needed? //deallocate the container;849c68c7b5f80064de3692d766444c2f8864f47a;Method Changed
Hadoop;hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/reservation/TestFairReservationSystem.java;// because we have class identity checking above, and for this class // isValid() is always true.;8572a5a14b999a866fa64ce32ee20078ffefdb1e;Class Removal
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-jobclient/src/main/java/org/apache/hadoop/mapred/YARNRunner.java;// TODO - Remove this!;88b82a0f6687ce103817fbb460fd30d870f717a0;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-jobclient/src/main/java/org/apache/hadoop/mapred/YARNRunner.java;// TODO: RM should get this from RPC.;88b82a0f6687ce103817fbb460fd30d870f717a0;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-jobclient/src/main/java/org/apache/hadoop/mapred/YARNRunner.java;/** * * TODO: Copied for now from TaskAttemptImpl.java ... fixme * @param strs * @return */;88b82a0f6687ce103817fbb460fd30d870f717a0;Method Removal
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-jobclient/src/main/java/org/apache/hadoop/mapred/YARNRunner.java;/** * TODO: Copied for now from TaskAttemptImpl.java ... fixme * * TODO: This is currently needed in YarnRunner as user code like setupJob, * cleanupJob may need access to dist-cache. Once we separate distcache for * maps, reduces, setup etc, this can include only a subset of artificats. * This is also needed for uberAM case where we run everything inside AM. */;88b82a0f6687ce103817fbb460fd30d870f717a0;Method Removal
Hadoop;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/tracing/SpanReceiverHost.java;// Oh damn! Sending reboot isn't enough. RM state is corrupted. TODO: // Reboot is not useful since after AM reboots, it will send register and // get an exception. Might as well throw an exception here.;892ade689f9bcce76daae8f66fc00a49bee8548e;Class Removal
Hadoop;src/java/org/apache/hadoop/fs/FileContext.java;// TBD not very clear;8991eb7959947735449d300a60aaadb897c11ba2;Method Changed
Hadoop;src/java/org/apache/hadoop/ipc/metrics/RpcMetrics.java;// ToFix - fix server to use the following two metrics directly so // the metrics do not have be copied here.;8a2b40d0726215e48b53ab22382dd49379c36249;Method Removal
Hadoop;src/java/org/apache/hadoop/fs/shell/CopyCommands.java;// we have no idea what the error is... FileUtils masks it and in // some cases won't even report an error;8f9661da4823bfbb243e430252ec1bb5780ecbfc;Method Removal
Hadoop;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ha/SshFenceByTcpPort.java;// Use a dummy service when checking the arguments defined // in the configuration are parseable.;8fd473cf4c04f4a28a2e7f76951ab0db5d206542;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeDirectory.java;// no snapshot in dst tree of rename // the above scenario;9280468b1acfa346250d0212b5cb7486dc83705c;Method Removal
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeDirectory.java;// TODO: Need to update the cleanSubtree/destroy methods to clean inode map;92e0416ced279a910616985bf11fa3f8b1b1de9b;Method Changed
Hadoop;hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-tests/src/test/java/org/apache/hadoop/yarn/server/TestContainerManagerSecurity.java;// TODO: Use a resource to work around bugs. Today NM doesn't create local // app-dirs if there are no file to download!!;9385dd50c7f21dae40f0c341e2ca89246604e41a;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/qjournal/server/Journal.java;// TODO: check fencing info?;939f4a9f92ab260aee697d3715946218a7ff769a;Method Unchanged
Hadoop;hdfs/src/test/aop/org/apache/hadoop/fi/ProbabilityModel.java;// TODO fix this: make it more sophisticated!!!;94a1833638df0e23155f5ae61b81416627486a15;Class Removal
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/ha/TestStandbyCheckpoints.java;// TODO: this failed once because it caught a ckpt file -- maybe // this is possible if one of the NNs is really fast and the other is slow? // need to loop this to suss out the race.;978a8050e28b2afb193a3e00d82a8475fa4d2428;Method Unchanged
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSImage.java;// update the counts // TODO(HA): this may be very slow -- we probably want to // update them as we go for HA.;978a8050e28b2afb193a3e00d82a8475fa4d2428;Method Unchanged
Hadoop;src/java/org/apache/hadoop/fs/HarFileSystem.java;//do not need to implement this // hdfs in itself does seektonewsource // while reading.;980f819047e3bbcb5d792f3be829f4fed3eff8c7;Class Removal
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/ha/EditLogTailer.java;// TODO(HA): What should we do in this case? Shutdown the standby NN?;9a07ba8945407cd8f63169faf9e0faa4311d38c7;Method Changed
Hadoop;hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/webapp/NodesPage.java;// TODO: acm: refactor2 FIXME //td(String.valueOf(ni.getNumContainers())). // TODO: FIXME Vinodkv // td(String.valueOf(ni.getUsedResource().getMemory())). // td(String.valueOf(ni.getAvailableResource().getMemory())).;9a4e890f4aadc921fa468fd1292d215704429b61;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/DataNode.java;// TODO should we check that all federated nns are either enabled or // disabled?;9b4a7900c7dfc0590316eedaa97144f938885651;Method Changed
Hadoop;hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ha/ZKFailoverController.java;// TODO: this will end up in some kind of tight loop, // won't it? We need some kind of backoff;9d5799553fea81920edfab611e5d485a97841848;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/SnapshotManager.java;//TODO: check ns quota;9e26fdcda7957962088f2c2bef2b3ba0324e6dd1;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/BlockReceiver.java;/* This dances around buf a little bit, mainly to read * full packet with single read and to accept arbitrary size * for next packet at the same time. */;9ea7c06468d236452f03c38a31d1a45f7f09dc50;Method Removal
Hadoop;hdfs/src/java/org/apache/hadoop/hdfs/HftpFileSystem.java;// in case we open connection to hftp of a different cluster // we need to know this cluster https port // if it is not set we assume it is the same cluster or same port;9eb8f4d267ca38c16e3ba191a3b754de7d167669;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/INodeDirectoryWithSnapshot.java;//TODO: fix a bug that previous != oldinode. Set it to oldinode for now;a3bf2083867db5d848ea14f145d120f02b820af2;Method Removal
Hadoop;hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/recover/RecoveryService.java;//TODO need to get the real port number MAPREDUCE-2666;a5037559905db131efaa590a605001a7361098bf;Method Changed
Hadoop;src/java/org/apache/hadoop/fs/shell/Display.java;// TODO: this is a pretty inconsistent way to output the path...!! // but, it's backwards compatible;a5290c9eca69027cff2448d05fee6983cbb54cd7;Method Removal
Hadoop;src/java/org/apache/hadoop/fs/shell/Count.java;// TODO: remove when the error is commonized...;a5290c9eca69027cff2448d05fee6983cbb54cd7;Method Removal
Hadoop;src/java/org/apache/hadoop/fs/shell/Ls.java;// TODO: remove when the error is commonized...;a5290c9eca69027cff2448d05fee6983cbb54cd7;Method Removal
Hadoop;src/java/org/apache/hadoop/fs/shell/Command.java;// TODO: this should be more posix-like: ex. "No such file or directory";a5290c9eca69027cff2448d05fee6983cbb54cd7;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/web/WebHdfsFileSystem.java;// no need to change service because we aren't exactly sure what it // should be. we can guess, but it might be wrong if the local conf // value is incorrect. the service is a client side field, so the remote // end does not care about the value;a590b498acf1a424ffbb3a9d8849c0abb409366d;Method Changed
Hadoop;hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/TestLinuxContainerExecutor.java;// LinuxContainerExecutor executor = new LinuxContainerExecutor(new String[] { // "/bin/echo", "hello" }, null, null, "nobody"), // TODO: fix user name // executor.prepareCommandFile(workSpace.getAbsolutePath()), // // // Now verify the contents of the commandFile // File commandFile = new File(workSpace, LinuxContainerExecutor.COMMAND_FILE), // BufferedReader reader = new BufferedReader(new FileReader(commandFile)), // Assert.assertEquals("/bin/echo hello", reader.readLine()), // Assert.assertEquals(null, reader.readLine()), // Assert.assertTrue(commandFile.canExecute()),;a8190ce5c520fcb69399485231ef7c0b7fdc3df7;Method Removal
Hadoop;src/java/org/apache/hadoop/fs/FsShell.java;// TODO: it's backwards compat, but why is this throwing an exception? // it's not like the shell test cmd;a8a336b1b5082dcab29c5fed45fed4b01312426d;Method Removal
Hadoop;hdfs/src/java/org/apache/hadoop/hdfs/protocol/DatanodeInfo.java;//TODO: move it to DatanodeID once DatanodeID is not stored in FSImage;a8cbf195480826c25a95e1ef1cbcffa7b3ba4947;Method Changed
Hadoop;src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/launch/StartHadoopLaunchTabGroup.java;// TODO Auto-generated constructor stub;aa471150ea99d81102939e17fdbc251bd1218b44;Class Removal
Hadoop;src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/launch/LocalMapReduceLaunchTabGroup.java;// TODO Auto-generated constructor stub;aa471150ea99d81102939e17fdbc251bd1218b44;Class Removal
Hadoop;src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/launch/HadoopApplicationLaunchShortcut.java;// FIXME Error dialog;aa471150ea99d81102939e17fdbc251bd1218b44;Class Removal
Hadoop;src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/dfs/DFSFolder.java;// XXX don't know what the file is?;aa471150ea99d81102939e17fdbc251bd1218b44;Class Removal
Hadoop;hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/main/java/org/apache/hadoop/mapred/NotRunningJob.java;// TODO: Add jobName & other job information that is available;ab0402bc1def44e3d52eea517f4132c460bd5f87;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapred/MapReduceChildJVM.java;//This should not be set here (If an OS check is requied. moved to ContainerLuanch) // env.put("JVM_PID", "`echo $$`"),;ab0402bc1def44e3d52eea517f4132c460bd5f87;Method Changed
Hadoop;hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/main/java/org/apache/hadoop/mapred/ClientServiceDelegate.java;//TODO: add tracking url in JobReport;ab0402bc1def44e3d52eea517f4132c460bd5f87;Method Changed
Hadoop;hadoop-mapreduce/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/launcher/ContainerLaunch.java;// TODO: Get from whitelist.;ab0402bc1def44e3d52eea517f4132c460bd5f87;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/impl/JobImpl.java;// TODO - Fix to correctly setup report and to check state;ab0402bc1def44e3d52eea517f4132c460bd5f87;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/impl/TaskAttemptImpl.java;// TODO: Fix;ab0402bc1def44e3d52eea517f4132c460bd5f87;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/impl/TaskImpl.java;//TODO: XXXXXX hardcoded port;ade0f0560f729e50382c6992f713f29e2dd5b270;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/BPServiceActor.java;// TODO: saw an NPE here - maybe if the two BPOS register at // same time, this one won't block on the other one?;b3f28dbb3d1ab6b2f686efdd7bdb064426177f21;Method Unchanged
Hadoop;hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-applications-distributedshell/src/main/java/org/apache/hadoop/yarn/applications/distributedshell/ApplicationMaster.java;// TODO do we need to release this container?;b503b6a07d7210c94657131dcd97239012ecb313;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeFileUnderConstruction.java;//TODO SNAPSHOT: may convert to INodeFileWithLink;b71d3868908a49c1b2e353afea795a76dfb20f7d;Method Removal
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/snapshot/TestSnapshot.java;// TODO: fix append for snapshots // Modification append = new FileAppend( // node.fileList.get((node.nullFileIndex + 2) % node.fileList.size()), // hdfs, (int) BLOCKSIZE),;b71d3868908a49c1b2e353afea795a76dfb20f7d;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/snapshot/TestSnapshot.java;// TODO: fix append for snapshots // mList.add(append),;b71d3868908a49c1b2e353afea795a76dfb20f7d;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapred/LocalContainerLauncher.java;//FIXME: race condition here? or do we have same kind of lock on TA handler => MapTask can't send TA_UPDATE before TA_CONTAINER_LAUNCHED moves TA to RUNNING state? (probably latter);b7ae5a6cb7b2d3e3112ac53007e984caeb07de58;Method Unchanged
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapred/LocalContainerLauncher.java;//CODE-REVIEWER QUESTION: why not task.getConf() or map.getConf() instead of conf? do we need Task's localizeConfiguration() run on this first?;b7ae5a6cb7b2d3e3112ac53007e984caeb07de58;Method Changed
Hadoop;hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapred/LocalContainerLauncher.java;/* FIXME: may not need renameMapOutputForReduce() anymore? TEST! ${local.dir}/usercache/$user/appcache/$appId/$contId/ == $cwd for containers, contains launch_container.sh script, which, when executed, creates symlinks and sets up env "$local.dir"/usercache/$user/appcache/$appId/$contId/file.out "$local.dir"/usercache/$user/appcache/$appId/$contId/file.out.idx (?) "$local.dir"/usercache/$user/appcache/$appId/output/$taskId/ is where file.out* is moved after MapTask done OHO! no further need for this at all? $taskId is unique per subtask now => should work fine to leave alone. TODO: test with teragen or similar */;b7ae5a6cb7b2d3e3112ac53007e984caeb07de58;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/impl/JobImpl.java;//FIXME (see above) // ignoring overhead due to UberTask and statics as negligible here: // FIXME && (Math.max(memoryPerMap, memoryPerReduce) <= sysMemSizeForUberSlot // || sysMemSizeForUberSlot == JobConf.DISABLED_MEMORY_LIMIT);b7ae5a6cb7b2d3e3112ac53007e984caeb07de58;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-app/src/main/java/org/apache/hadoop/mapreduce/v2/app/job/impl/JobImpl.java;//TODO: also note which node?;b7ae5a6cb7b2d3e3112ac53007e984caeb07de58;Method Changed
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/snapshot/SnapshotManager.java;//TODO: support INodeFileUnderConstruction;b9f965de120b5278ac84a7e98aecb32aafde4c16;Method Removal
Hadoop;hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSNamesystem.java;//TODO: do not hardcode snapshot quota value;b9f965de120b5278ac84a7e98aecb32aafde4c16;Method Changed
Hadoop;hadoop-mapreduce/hadoop-mr-client/hadoop-mapreduce-client-jobclient/src/main/java/org/apache/hadoop/mapred/ResourceMgrDelegate.java;// TODO: Implement getDelegationToken;bc4b1f48d3aba7f7a324ae76ab65a0920b1e609e;Method Changed
Hadoop;hadoop-mapreduce/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/security/client/ClientToAMSecretManager.java;// TODO: Handle the masterKey invalidation.;c074cfd6f0ec695d85a73cddba1404c9db79342e;Class Removal
Hadoop;hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fair/AppSchedulable.java;// TODO this should subtract resource just assigned // TEMPROARY;c221204ccaadcf70992d9e858ef71c6f8864ff4e;Method Changed
